Tiempo,ControlPWM,ReferenciaPosicion,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
4.88,-116.6205,-5,-0.325074,-1.25598,49.49545,-9.723774,-7.473888,-7.144659,4.595653,8456
4.9,14.00989,-5,0.308228,-1.009354,27.95345,-19.56989,-6.596649,-6.577691,5.558159,8468
4.92,-48.49841,-5,0.006164402,-1.001184,-29.06947,-11.91922,-6.529169,-6.387897,2.805809,8428
4.94,-220.6667,-5,-1.313832,-1.439541,-64.61146,-9.147562,-7.541368,-7.117546,-3.335581,8436
4.96,74.20605,-5,-2.503304,-2.005473,-40.61145,-20.28474,-6.529169,-6.956537,-3.881844,8456
4.98,-58.68842,-5,-1.232923,-1.979984,53.38858,-2.320507,-6.93405,-6.866931,1.359466,8432
5,-89.33374,-5,-0.5141085,-1.622598,30.90002,-6.340302,-6.93405,-6.72083,3.05098,8452
5.02,-152.6201,-5,-0.9271421,-1.645065,-18.80992,-10.83697,-7.27145,-6.968132,-0.3384738,8464
5.04,-110.7164,-5,-1.340435,-1.8882,-24.9626,-18.80859,-7.27145,-7.153121,-2.318489,8456
5.06,-72.29358,-5,-1.652691,-2.19909,-17.1458,-18.77061,-7.20397,-7.216067,-2.810841,8472
5.08,-76.30463,-5,-1.892478,-2.43821,-11.57328,-14.0948,-7.27145,-7.274695,-2.52957,8448
5.1,108.1062,-5,-2.187578,-2.48552,-14.68778,-10.03961,-6.259249,-6.688959,0.03211784,8452
5.12,34.92432,-5,-2.464741,-2.395151,-15.83282,12.19397,-6.259249,-6.420907,1.980775,8416
5.14,-1.732971,-5,-2.67717,-2.141003,-7.023658,20.20716,-6.326729,-6.33784,3.796849,8416
5.16,-74.35797,-5,-2.08534,-1.759274,34.04506,19.72285,-6.664129,-6.416494,6.083339,8440
5.18,-69.19598,-5,-0.9402546,-1.251099,55.1901,8.256585,-6.596649,-6.289139,8.455791,8440
5.2,8.618469,-5,0.2046658,-0.7057106,53.15957,-2.429406,-5.92185,-5.750324,10.09233,8424
5.22,-95.18542,-5,1.081574,-0.2516479,42.64048,-4.693262,-5.989328,-5.537655,8.801408,8420
5.24,-120.259,-5,1.364353,-0.02726007,5.709171,-17.69105,-5.92185,-5.483546,5.219933,8396
5.26,-112.2454,-5,0.5224356,-0.3516893,-43.7565,-26.03761,-5.92185,-5.668183,-0.8308294,8376
5.28,-76.63721,-5,-0.4404565,-0.9481713,-48.77939,-27.54488,-5.92185,-5.892925,-4.695906,8368
5.3,-210.1595,-5,-1.424326,-1.709702,-47.95497,-22.03012,-6.93405,-6.680641,-8.412038,8372
5.32,-94.15912,-5,-2.315103,-2.442353,-44.39771,-28.84782,-6.93405,-7.062251,-9.219326,8432
5.34,122.052,-5,-2.878892,-2.935141,-21.89389,-19.35284,-5.989328,-6.625409,-5.83526,8420
5.36,-0.348938,-5,-2.938924,-2.991211,-2.397702,8.835042,-6.326729,-6.52185,-1.966103,8384
5.38,-5.205933,-5,-2.626104,-2.614204,22.74734,14.09584,-6.259249,-6.328161,2.108225,8408
5.4,59.17206,-5,-1.555057,-1.929064,53.43438,13.73312,-5.65193,-5.735859,7.095459,8412
5.42,-81.89423,-5,-0.8546911,-1.307958,38.79315,17.51337,-5.989328,-5.639162,7.743021,8356
5.44,-158.0353,-5,-0.158024,-0.8287631,38.35041,3.284021,-6.326729,-5.793291,6.584569,8368
5.46,19.57025,-5,0.7650336,-0.4257326,40.33514,-16.56596,-5.314529,-5.23047,7.116825,8392
5.48,-138.1418,-5,1.171684,-0.2850181,17.38857,-13.34937,-5.71941,-5.264305,4.005249,8340
5.5,-112.3794,-5,0.5456952,-0.4653427,-37.20687,-25.08845,-5.65193,-5.401526,-0.844254,8376
5.52,-77.3963,-5,-0.5086408,-1.029591,-51.58856,-26.72144,-5.65193,-5.629272,-5.145108,8372
5.54,22.77631,-5,-1.520322,-1.620083,-49.9855,-20.74578,-5.314529,-5.611663,-6.077396,8372
5.56,-32.08972,-5,-2.16414,-2.039071,-21.40534,-4.634669,-5.65193,-5.798942,-5.350858,8340
5.58,-17.37115,-5,-1.868878,-2.018844,14.86948,-0.5079364,-5.65193,-5.756846,-1.782341,8368
5.6,-83.96033,-5,-1.11108,-1.749504,36.96109,1.066795,-5.92185,-5.769131,0.8057942,8388
5.62,70.02979,-5,-0.4635227,-1.319349,31.93819,-6.444415,-4.977129,-5.145151,3.560793,8396
5.64,-75.70392,-5,-0.1172865,-0.9966592,15.98398,2.82399,-5.314529,-5.074167,2.981512,8332
5.66,-95.185,-5,-0.01066699,-0.7650497,4.121384,-6.178047,-5.38201,-5.126485,1.497943,8388
5.68,-76.52899,-5,0.08125869,-0.7358797,8.930546,-14.38807,-5.314529,-5.151046,-0.08864701,8380
5.7,-93.48297,-5,0.3086356,-0.7743402,9.23589,-18.75232,-5.38201,-5.204541,-1.233287,8344
5.72,-76.22711,-5,0.1625714,-0.9176061,-9.298468,-22.86761,-5.314529,-5.232397,-3.012999,8352
5.74,-69.22522,-5,-0.2425095,-1.174008,-20.51985,-22.50926,-5.314529,-5.306026,-4.840427,8348
5.76,-53.22351,-5,-0.7765374,-1.475658,-25.74122,-19.78201,-5.314529,-5.39111,-5.986387,8344
5.78,-34.13812,-5,-1.314006,-1.759156,-26.68779,-14.54937,-5.314529,-5.459545,-6.166268,8348
5.8,-19.74817,-5,-1.648777,-1.931603,-10.15343,-8.017509,-5.314529,-5.479994,-5.108192,8340
5.82,-77.68304,-5,-1.518852,-1.928735,7.495431,-2.789299,-5.65193,-5.62462,-3.501974,8344
5.84,115.0173,-5,-1.34468,-1.719293,10.30459,-5.363867,-4.639729,-5.033773,-0.1135885,8376
5.86,23.8996,-5,-1.158441,-1.433648,11.03742,11.75145,-4.707209,-4.777937,1.754777,8336
5.88,-51.35956,-5,-1.050429,-1.083266,1.174818,13.40634,-4.977129,-4.822005,2.326875,8324
5.9,-44.04352,-5,-0.6827617,-0.7891176,18.09085,5.694797,-4.977129,-4.824434,2.86683,8348
5.92,-114.6088,-5,0.1152839,-0.5261488,34.68628,-1.47048,-5.314529,-4.961823,3.026014,8328
5.94,61.1684,-5,0.4240633,-0.327795,14.59467,-14.03292,-4.36981,-4.471169,3.258813,8344
5.96,4.996887,-5,0.3914475,-0.2662199,-4.825184,-4.491061,-4.30233,-4.261469,2.048818,8308
5.98,-190.9907,-5,0.04982037,-0.3636907,-19.37481,-3.124961,-5.314529,-4.849496,-1.558093,8300
6,63.22424,-5,-0.06384124,-0.4647325,5.541232,-21.24804,-4.30233,-4.535784,-1.356651,8360
6.02,7.6922,-5,0.2406142,-0.5122426,16.13666,-8.603165,-4.30233,-4.350745,-0.6068312,8268
6.04,-19.86206,-5,0.1842223,-0.4330265,-4.962589,-5.707813,-4.30233,-4.277036,-0.8715546,8284
6.06,-26.46619,-5,0.06217994,-0.4022028,-5.863352,-6.17602,-4.30233,-4.277764,-1.649246,8300
6.08,-34.21735,-5,0.3800119,-0.3086684,18.25879,-8.233665,-4.30233,-4.248376,-1.328034,8288
6.1,-41.31885,-5,0.5167356,-0.2524556,5.113751,-10.85024,-4.30233,-4.239874,-1.938138,8276
6.12,-53.21619,-5,0.4471168,-0.292656,-2.458771,-13.1006,-4.36981,-4.308878,-3.220243,8288
6.14,-31.95526,-5,0.3348893,-0.3854655,-5.329,-15.3968,-4.30233,-4.325313,-4.072145,8296
6.16,-204.4221,-5,0.2526044,-0.6043689,-5.374802,-14.87975,-5.314529,-4.952456,-6.61003,8296
6.18,-109.9083,-5,0.1769291,-0.8741295,-3.756481,-31.67035,-5.247049,-5.199383,-7.86337,8336
6.2,-92.37079,-5,0.05780377,-1.248203,-6.932054,-32.84931,-5.314529,-5.351814,-8.93121,8348
6.22,-59.84229,-5,-0.3488147,-1.5933,-21.26794,-30.48372,-5.247049,-5.399922,-9.590724,8344
6.24,1.320618,-5,-0.9933152,-1.896824,-40.58092,-23.36761,-4.977129,-5.299587,-9.503204,8344
6.26,6.216492,-5,-1.901049,-2.182889,-48.30611,-9.40678,-4.977129,-5.311512,-9.190425,8348
6.28,22.49146,-5,-2.916181,-2.428691,-44.22977,3.774307,-5.044609,-5.406301,-8.007053,8336
6.3,163.7142,-5,-2.729993,-2.213135,51.28171,13.85974,-4.30233,-4.877484,-1.56949,8352
6.32,22.49347,-5,-1.736946,-1.572733,47.70919,31.36825,-4.639729,-4.65625,4.02615,8308
6.34,-64.75134,-5,-0.9515076,-0.8429369,34.38094,25.95521,-4.977129,-4.683292,6.033439,8328
6.36,89.008,-5,0.2785187,-0.07095343,56.59469,9.815577,-4.03241,-4.043773,9.17561,8332
6.38,-67.15778,-5,1.22426,0.5075039,43.2817,11.34229,-4.36981,-3.939996,8.378146,8272
6.4,-67.65753,-5,1.402207,0.8080569,12.33513,-4.034521,-4.30233,-3.944087,5.210033,8300
6.42,-63.65039,-5,1.260845,0.7223836,-8.825185,-13.8013,-4.30233,-4.055662,1.411562,8300
6.44,-45.63782,-5,0.8374884,0.4025475,-25.51221,-18.46308,-4.30233,-4.20069,-1.807664,8312
6.46,26.8114,-5,0.1445727,-0.01771226,-36.61145,-17.31715,-4.03241,-4.1887,-3.681454,8300
6.48,30.70306,-5,-0.4890447,-0.3859289,-31.92443,-7.12367,-4.03241,-4.222128,-4.136484,8296
6.5,33.2439,-5,-0.6417073,-0.5055389,-6.901521,0.5196767,-4.03241,-4.198066,-2.625692,8284
6.52,-184.2656,-5,-0.3751203,-0.531513,14.77788,4.487087,-5.247049,-4.845741,-3.000639,8268
6.54,47.59607,-5,0.01273987,-0.4347922,18.28933,-15.80561,-4.36981,-4.556133,-1.184482,8336
6.56,17.48138,-5,0.1129638,-0.4507939,2.30459,-6.111182,-4.30233,-4.383374,-1.088759,8284
6.58,-14.11395,-5,-0.09740707,-0.4197035,-16.33664,-2.084015,-4.36981,-4.37448,-1.514576,8296
6.6,0.3479004,-5,-0.2138585,-0.3907466,2.655735,-2.190298,-4.30233,-4.347878,-1.530348,8296
6.62,-9.023193,-5,0.07830919,-0.2798209,15.31223,-1.780461,-4.30233,-4.297172,-0.6448729,8288
6.64,-14.64764,-5,0.1199363,-0.2009445,2.472528,-2.593627,-4.30233,-4.28156,-0.8561271,8300
6.66,-18.37488,-5,0.2435347,-0.1339007,3.770239,-4.115655,-4.30233,-4.27208,-0.9453873,8292
6.68,-53.5788,-5,0.244987,-0.1412927,-0.519839,-5.579585,-4.50477,-4.403782,-1.853739,8288
6.7,-2.684021,-5,0.2916431,-0.1569268,0.8084057,-10.18495,-4.30233,-4.344584,-1.962629,8300
6.72,-23.57794,-5,0.2784113,-0.2072951,-3.649611,-8.077118,-4.36981,-4.365535,-2.435609,8300
6.74,-20.09332,-5,0.1786137,-0.2548244,-7.161062,-8.466537,-4.36981,-4.388753,-2.869608,8300
6.76,-6.918823,-5,0.1885272,-0.2770331,0.01451245,-8.383605,-4.30233,-4.355687,-2.79241,8288
6.78,-13.0921,-5,0.2222862,-0.2713476,-0.3977011,-7.116994,-4.30233,-4.335453,-2.726745,8312
6.8,-26.83044,-5,0.1948298,-0.2709523,0.07558119,-6.838327,-4.36981,-4.373001,-3.012598,8292
6.82,-22.32751,-5,0.2235846,-0.2687137,0.7778715,-8.137183,-4.36981,-4.388862,-3.100382,8296
6.84,-8.403076,-5,0.2136144,-0.2767377,-1.115259,-8.480247,-4.30233,-4.359492,-3.15368,8280
6.86,-13.28149,-5,0.2347483,-0.2705006,0.7626044,-7.373828,-4.30233,-4.343958,-3.114126,8300
6.88,-16.40576,-5,0.2777049,-0.2431963,-0.1992282,-7.282117,-4.30233,-4.33326,-3.071231,8296
6.9,-40.87146,-5,0.292368,-0.2392772,0.07558119,-7.636608,-4.43729,-4.412926,-3.473067,8288
6.92,-6.964233,-5,0.300718,-0.2415354,-0.1228922,-10.31659,-4.30233,-4.371448,-3.497543,8296
6.94,-24.56543,-5,0.2977445,-0.2642902,-0.3366328,-8.679727,-4.36981,-4.396,-3.731383,8308
6.96,-9.355957,-5,0.2620064,-0.2710155,-2.229764,-9.231664,-4.30233,-4.371036,-3.75658,8316
6.98,-13.62109,-5,0.2894903,-0.263688,1.754971,-8.153317,-4.30233,-4.356024,-3.672402,8316
7,-27.07214,-5,0.2907979,-0.2547095,-0.2297625,-7.901104,-4.36981,-4.390969,-3.826617,8312
7.02,-21.3067,-5,0.2673641,-0.2612515,-0.03128911,-9.009799,-4.36981,-4.412268,-4.00148,8308
7.04,-18.52814,-5,0.2746423,-0.2734028,-0.6267089,-9.181064,-4.36981,-4.421175,-4.033525,8296
7.06,-16.83606,-5,0.2503454,-0.2872445,-1.084725,-8.92942,-4.36981,-4.427335,-4.090115,8308
7.08,-4.596619,-5,0.254528,-0.2810097,-0.01602192,-8.57894,-4.30233,-4.387046,-3.889734,8320
7.1,-10.18573,-5,0.2711438,-0.2577456,0.3809245,-7.165882,-4.30233,-4.365814,-3.738157,8348
7.12,-12.26678,-5,0.2715347,-0.2266617,0.2587874,-6.794816,-4.30233,-4.357464,-3.682774,8316
7.14,-12.88812,-5,0.2945144,-0.1959271,1.281688,-6.832084,-4.30233,-4.353221,-3.620904,8320
7.16,-12.63275,-5,0.3022848,-0.1743024,0.1061156,-6.940239,-4.30233,-4.353205,-3.629,8300
7.18,-11.40082,-5,0.2856325,-0.165402,-0.4435031,-6.924212,-4.30233,-4.35743,-3.678918,8300
7.2,-10.30298,-5,0.2893033,-0.156128,-0.3366328,-6.796354,-4.30233,-4.359049,-3.630716,8316
7.22,-9.147949,-5,0.2769034,-0.1495939,0.07558119,-6.553736,-4.30233,-4.361232,-3.609961,8312
7.24,-8.250488,-5,0.27792,-0.1392509,-0.04655629,-6.274661,-4.30233,-4.361303,-3.530201,8304
7.26,-19.4624,-5,0.2929263,-0.1302986,0.1671843,-6.070023,-4.36981,-4.399483,-3.560734,8308
7.28,-1.94989,-5,0.2919028,-0.1207561,-0.07709067,-7.031752,-4.30233,-4.376657,-3.456107,8300
7.3,-16.23724,-5,0.2970403,-0.1202576,0.06031401,-5.936569,-4.36981,-4.406024,-3.504924,8304
7.32,-11.80164,-5,0.2987811,-0.1133609,0.3503905,-6.657022,-4.36981,-4.418455,-3.486824,8292
7.34,-9.610718,-5,0.3000576,-0.1138966,-0.2602969,-6.683867,-4.36981,-4.424035,-3.48212,8304
7.36,-8.681091,-5,0.3059636,-0.110055,0.2740546,-6.496404,-4.36981,-4.425014,-3.430765,8296
7.38,3.760925,-5,0.2922643,-0.09897231,-0.1381594,-6.20314,-4.30233,-4.38616,-3.284499,8304
7.4,-1.029297,-5,0.2944324,-0.07686716,0.1061156,-4.756773,-4.30233,-4.367501,-3.136734,8312
7.42,-2.686096,-5,0.2980137,-0.04398765,0.04504682,-4.292121,-4.30233,-4.358795,-3.016977,8304
7.44,-2.951782,-5,0.3125917,-0.01233814,0.4114593,-4.194687,-4.30233,-4.354612,-2.924632,8320
7.46,-2.320251,-5,0.3135902,0.01069418,0.4419934,-4.15327,-4.30233,-4.354489,-2.888,8300
7.48,-13.38928,-5,0.3344578,0.02578698,1.495429,-4.151223,-4.36981,-4.393451,-2.934316,8308
7.5,3.670776,-5,0.360902,0.04399288,1.037414,-5.325141,-4.30233,-4.368405,-2.797424,8320
7.52,0.1676025,-5,0.3875063,0.06003546,1.281688,-4.464146,-4.30233,-4.355166,-2.731506,8320
7.54,-0.4694824,-5,0.3623579,0.07317407,-0.04655629,-4.161417,-4.30233,-4.35406,-2.786385,8312
7.56,-0.8581543,-5,0.3977923,0.09617888,0.7473372,-4.141373,-4.30233,-4.349966,-2.684133,8316
7.58,-12.10034,-5,0.3933553,0.10239,0.3656577,-4.173245,-4.36981,-4.391651,-2.866945,8320
7.6,-6.036499,-5,0.3986155,0.1002737,0.6099325,-5.342113,-4.36981,-4.411326,-2.942032,8328
7.62,19.64038,-5,0.4105929,0.1074848,1.067948,-5.488087,-4.23485,-4.337821,-2.696198,8312
7.64,-1.402344,-5,0.3942507,0.1169413,-0.5351062,-2.9614,-4.30233,-4.346869,-2.732196,8296
7.66,0.3409424,-5,0.4001472,0.1451875,0.1671843,-3.433663,-4.30233,-4.350294,-2.663697,8308
7.68,-10.86218,-5,0.4465284,0.1639855,3.342758,-3.745445,-4.36981,-4.388873,-2.722425,8316
7.7,-6.302368,-5,0.5024836,0.1795068,1.831307,-5.267402,-4.36981,-4.402387,-2.75365,8312
7.72,-3.895142,-5,0.4905094,0.1682824,-0.04655629,-5.769562,-4.36981,-4.414235,-2.976246,8328
7.74,-2.300537,-5,0.4787468,0.1529684,-0.3671672,-5.818172,-4.36981,-4.422143,-3.092257,8316
7.76,-1.895508,-5,0.4921792,0.1478985,-0.1228922,-5.734684,-4.36981,-4.423623,-3.101102,8320
7.78,9.953735,-5,0.4839397,0.1520666,0.1061156,-5.585139,-4.30233,-4.385253,-3.033137,8316
7.8,4.998291,-5,0.4764403,0.1637619,-0.2755641,-4.26411,-4.30233,-4.369291,-2.999728,8304
7.82,-8.442261,-5,0.4839737,0.1806342,0.6251997,-3.940475,-4.36981,-4.402509,-3.076724,8320
7.84,7.634766,-5,0.5144299,0.2032502,1.312223,-5.156711,-4.30233,-4.375288,-2.96119,8320
7.86,4.303955,-5,0.5215995,0.2149971,0.1671843,-4.357933,-4.30233,-4.364808,-2.982553,8308
7.88,2.599731,-5,0.5485373,0.2389058,0.9610775,-4.256195,-4.30233,-4.35826,-2.934553,8312
7.9,1.9198,-5,0.5658522,0.2592728,1.556498,-4.417002,-4.30233,-4.356417,-2.973954,8308
7.92,-9.500244,-5,0.5718023,0.2634493,-0.1992282,-4.634589,-4.36981,-4.398882,-3.189964,8300
7.94,8.281372,-5,0.5656475,0.2615516,0.06031401,-5.881968,-4.30233,-4.380713,-3.215899,8320
7.96,-5.220459,-5,0.5428609,0.2425792,-0.5351062,-4.856688,-4.36981,-4.41654,-3.409672,8308
7.98,11.11523,-5,0.5422285,0.2437304,0.04504682,-5.513157,-4.30233,-4.390606,-3.278946,8304
8,-3.735718,-5,0.5394359,0.239662,-0.1534266,-4.310466,-4.36981,-4.419186,-3.359355,8304
8.02,-34.2511,5,0.5469828,0.254,0.06031401,-5.012554,-4.30233,-4.389885,-3.205565,8308
8.04,-41.53589,5,0.5565051,0.21824,-0.0007547362,-8.634466,-4.30233,-4.376898,-3.273547,8304
8.06,-59.7442,5,0.5605006,0.1170875,-0.4435031,-11.85139,-4.36981,-4.410949,-3.636446,8328
8.08,-59.84161,5,0.4814875,-0.04379655,-3.558008,-15.60462,-4.36981,-4.432742,-4.159464,8300
8.1,-63.5332,5,0.4132132,-0.2337456,-7.390069,-17.92543,-4.36981,-4.44179,-4.554098,8300
8.12,-53.22314,5,0.1453359,-0.4722081,-15.54274,-18.96493,-4.30233,-4.426482,-5.159605,8300
8.14,-55.34192,5,-0.2372032,-0.7499899,-18.50458,-17.37738,-4.30233,-4.445139,-5.674698,8292
8.16,-54.77832,5,-0.5237334,-0.9946625,-13.16107,-15.62583,-4.30233,-4.454367,-5.485503,8288
8.18,-58.4754,5,-0.6317828,-1.162986,-5.023657,-14.09195,-4.30233,-4.433924,-4.726353,8296
8.2,-66.09326,5,-0.6793827,-1.273603,-3.359534,-13.33442,-4.30233,-4.400204,-4.004143,8288
8.22,-84.71027,5,-0.7821484,-1.386,-6.504574,-13.32337,-4.36981,-4.417318,-3.779173,8284
8.24,88.03625,5,-0.8635137,-1.38515,-3.619076,-14.5838,-3.357609,-3.807156,-1.463311,8292
8.26,1.107605,5,-0.8756248,-1.292572,-1.725946,2.010641,-3.357609,-3.514777,0.03686547,8224
8.28,-37.66699,5,-0.9250634,-1.095684,-6.229764,4.315773,-3.357609,-3.383261,0.9383579,8240
8.3,-59.69373,5,-0.6482224,-0.9028997,19.34276,0.9632225,-3.357609,-3.299659,1.782261,8280
8.32,-149.0885,5,0.2000792,-0.6661198,34.85422,-6.511966,-3.695009,-3.378872,2.360757,8240
8.34,-161.5897,5,0.6056934,-0.610914,16.91528,-21.9385,-3.762489,-3.458684,0.5663922,8252
8.36,-148.8879,5,0.6622955,-0.8093603,0.2740546,-33.64647,-3.695009,-3.501606,-2.13195,8252
8.38,-310.7856,5,0.3026127,-1.331808,-18.48931,-39.34348,-4.639729,-4.164264,-7.16759,8252
8.4,-2.384155,5,-0.4116298,-1.931272,-43.54275,-56.65297,-3.357609,-3.777182,-8.434923,8308
8.42,-205.4076,5,-1.746656,-2.820362,-68.10765,-32.88069,-4.30233,-4.289514,-12.28987,8236
8.44,-117.9781,5,-3.233162,-3.609686,-72.62673,-32.70034,-4.30233,-4.600863,-13.13061,8280
8.46,-59.73466,5,-4.369439,-4.332911,-26.22977,-19.8934,-4.30233,-4.74729,-11.43921,8272
8.48,-109.7446,5,-4.210564,-4.537002,12.21299,-6.194094,-4.639729,-4.833794,-6.156693,8288
8.5,73.41541,5,-4.047377,-4.331614,5.113751,-2.337754,-3.627529,-4.143642,0.003677845,8324
8.52,-87.06325,5,-3.406087,-3.871273,26.64048,16.4177,-3.96493,-3.905564,4.334373,8240
8.54,-177.6079,5,-2.910209,-3.347765,19.12902,10.80286,-4.30233,-3.948138,5.889949,8276
8.56,-74.22767,5,-2.201975,-2.906387,39.20537,-4.211059,-3.695009,-3.56059,7.714714,8280
8.58,-134.0604,5,-1.757557,-2.661074,20.90001,-5.23608,-3.695009,-3.386646,7.409948,8240
8.6,-221.8423,5,-1.574046,-2.583142,-2.596175,-12.77489,-4.03241,-3.540754,5.392625,8252
8.62,-185.2318,5,-1.955641,-2.828196,-23.69542,-25.36945,-3.96493,-3.665341,2.332898,8276
8.64,-176.9445,5,-2.554839,-3.324434,-35.39008,-28.0602,-4.03241,-3.84233,-0.2249492,8264
8.66,27.38956,5,-3.44734,-3.808371,-46.48932,-25.66843,-3.02021,-3.384205,0.2240167,8260
8.68,-24.78787,5,-4.386654,-4.192714,-51.68016,-0.3328842,-3.02021,-3.217442,1.250703,8204
8.7,-29.33698,5,-5.320422,-4.370801,-31.28321,14.28379,-3.02021,-3.166378,3.266303,8208
8.72,53.33817,5,-4.611166,-3.996952,35.3275,21.3407,-2.412889,-2.595676,10.29982,8216
8.74,-79.33746,5,-3.816851,-3.412271,45.66339,31.57843,-2.68281,-2.377264,14.03885,8208
8.76,-242.642,5,-2.565288,-2.744075,58.62522,20.45506,-3.357609,-2.565735,15.32355,8200
8.78,-75.56799,5,-1.339572,-2.174453,58.96109,-7.20185,-2.412889,-2.026863,16.31699,8236
8.8,-225.3179,5,-0.6146959,-1.961396,34.19773,-11.27985,-2.75029,-2.01339,13.19573,8184
8.82,-287.9381,5,-0.4144832,-2.022917,2.41146,-30.01241,-3.02021,-2.250992,8.275225,8188
8.84,-95.65033,5,-0.9686827,-2.457154,-31.08473,-46.61253,-2.075489,-1.94572,4.030632,8228
8.86,-140.9235,5,-1.760906,-3.076971,-46.88626,-35.62804,-2.075489,-1.924528,0.4754706,8172
8.88,-313.3638,5,-2.802817,-3.780279,-59.57329,-29.91718,-3.08769,-2.622005,-3.910012,8176
8.9,-202.1447,5,-4.143642,-4.645574,-67.57329,-39.06419,-3.08769,-3.045421,-6.653516,8224
8.92,45.78351,5,-5.519431,-5.483633,4.716804,-28.85029,-2.075489,-2.686023,-4.9675,8200
8.94,67.08209,5,-4.749939,-5.385005,16.36566,0.5277028,-1.46817,-1.893361,3.998904,8148
8.96,-256.3023,5,-4.759308,-5.052759,-10.04656,21.61691,-2.75029,-2.245467,5.261883,8144
8.98,-72.33124,5,-5.05466,-4.78478,0.9610775,4.194516,-2.075489,-2.038019,6.778818,8196
9,-178.2237,5,-4.361275,-4.570084,33.49544,8.806363,-2.48037,-2.091724,9.020713,8140
9.02,-50.65808,5,-3.880034,-4.234659,6.716805,-0.194581,-1.738089,-1.614049,11.64543,8192
9.04,5.849182,5,-3.966819,-4.013394,-10.2145,7.261081,-1.06329,-1.034086,12.7334,8148
9.06,-122.9549,5,-4.214185,-3.850602,-6.977857,18.56432,-1.40069,-1.02146,12.43338,8100
9.08,-19.82208,5,-3.638657,-3.454974,30.22826,11.31404,-0.7258892,-0.5446873,15.38862,8116
9.1,-220.017,5,-2.656207,-3.055334,41.95346,13.3275,-1.40069,-0.6503167,15.67885,8076
9.12,-113.0248,5,-2.086257,-2.722993,23.3275,-7.314234,-0.7933693,-0.3383663,15.0897,8104
9.14,-228.6234,5,-1.592396,-2.659891,18.62521,-12.0266,-1.13077,-0.4243562,12.28905,8068
9.16,-107.2422,5,-1.737151,-2.77031,-11.54274,-26.17665,-0.4559698,-0.1487068,9.62291,8112
9.18,-202.5651,5,-2.287299,-3.172233,-36.87099,-21.64027,-0.7933693,-0.3400468,5.52902,8064
9.2,-212.726,5,-3.321341,-3.771577,-58.41299,-24.95713,-1.06329,-0.7168585,1.596189,8080
9.22,-57.34143,5,-4.407399,-4.442467,-38.9168,-24.33769,-0.5234499,-0.6481323,0.7485273,8084
9.24,-129.939,5,-4.314094,-4.742104,3.327491,-8.692046,-0.7933693,-0.6671776,3.374415,8052
9.26,-15.13367,5,-4.410044,-4.713786,-12.93206,-5.135848,-0.1185694,-0.2183805,6.396087,8096
9.28,45.15369,5,-4.613544,-4.5394,7.235888,9.736385,0.5562305,0.39407,9.334983,8036
9.3,-158.6812,5,-4.22121,-4.150233,21.99925,24.05882,-0.1185694,0.3356206,11.34956,8004
9.32,-78.6626,5,-3.892819,-3.720436,35.98399,11.99647,0.2863102,0.5714972,12.9236,8040
9.34,-22.18567,5,-2.477405,-3.096447,66.30461,7.569062,0.9611101,1.223086,16.78613,8040
9.36,-77.39368,5,-1.72722,-2.515622,30.28934,7.846258,1.23103,1.686602,16.83098,7992
9.38,-22.01257,5,-1.700015,-2.136461,-6.886253,2.539199,1.90583,2.195163,15.17598,8004
9.4,39.43604,5,-2.3078,-2.048502,-23.49695,6.868703,2.58063,2.668657,13.10995,7948
9.42,-157.8679,5,-1.745378,-1.829904,18.15192,13.71508,1.90583,2.520109,12.83977,7908
9.44,-25.1322,5,-1.596442,-1.641978,7.800775,-1.97846,2.58063,2.8246,12.22542,7944
9.46,-200.4303,5,-0.9685112,-1.570899,43.51072,-1.374256,1.90583,2.58344,10.41719,7896
9.48,-64.50586,5,-0.6947395,-1.51968,6.961079,-19.42288,2.58063,2.856038,9.103672,7936
9.5,-153.7191,5,-1.271741,-1.865479,-34.0771,-15.87329,2.243231,2.644689,4.558619,7912
9.52,-18.65967,5,-1.893699,-2.217268,-30.06183,-20.27553,2.850551,2.832127,3.173749,7920
9.54,137.1497,5,-2.214986,-2.370062,-15.63435,-8.107103,3.93023,3.55456,5.224799,7860
9.56,-29.96924,5,-2.02412,-2.176869,10.54887,14.83628,3.592831,3.737326,7.118746,7800
9.58,58.46997,5,-1.758575,-1.713693,34.53361,12.45373,4.267631,4.249965,9.452416,7832
9.6,-151.5078,5,-0.8905186,-1.245986,37.2817,16.58908,3.525351,4.099898,9.622327,7788
9.62,-184.1061,5,-0.3131238,-0.9378569,29.95345,-3.951248,3.25543,3.864249,7.583763,7836
9.64,15.43506,5,-0.03336649,-0.8772379,1.70917,-21.40679,4.267631,4.316616,6.441155,7800
9.66,-97.82507,5,-0.5941399,-1.154159,-42.44352,-11.0905,3.93023,4.19414,2.577106,7780
9.68,-62.84949,5,-1.73406,-1.595903,-47.78703,-11.90667,3.93023,3.991653,-0.6255098,7800
9.7,-106.2767,5,-1.113635,-1.71538,21.05268,-11.13284,3.660311,3.865418,1.173715,7796
9.72,74.25464,5,-1.345319,-1.770053,-11.52748,-13.89042,4.60503,4.356925,2.033123,7820
9.74,-64.19177,5,-1.410356,-1.780462,3.129017,2.555697,4.20015,4.337428,2.024553,7760
